timestamp_utc,class,filename,status,elapsed_sec,augmented_files_written,error
2026-07-30T12:12:08.155218+00:00,Healthy-Leaf(1399),Healthy-Leaf (1205).jpg,processed,0.2568,12,
2026-07-30T12:12:08.525756+00:00,Healthy-Leaf(1399),Healthy-Leaf (1206).jpg,processed,0.3564,12,
2026-07-30T12:12:08.815575+00:00,Healthy-Leaf(1399),Healthy-Leaf (1207).jpg,processed,0.2843,12,
2026-07-30T12:12:09.073283+00:00,Healthy-Leaf(1399),Healthy-Leaf (1208).jpg,processed,0.2536,12,
2026-07-30T12:12:09.322221+00:00,Healthy-Leaf(1399),Healthy-Leaf (1209).jpg,processed,0.2449,12,
2026-07-30T12:12:09.547905+00:00,Healthy-Leaf(1399),Healthy-Leaf (121).jpg,processed,0.2145,12,
2026-07-30T12:12:09.801507+00:00,Healthy-Leaf(1399),Healthy-Leaf (1210).jpg,processed,0.2385,12,
2026-07-30T12:12:10.053431+00:00,Healthy-Leaf(1399),Healthy-Leaf (1211).jpg,processed,0.2478,12,
2026-07-30T12:12:10.303756+00:00,Healthy-Leaf(1399),Healthy-Leaf (1212).jpg,processed,0.2396,12,
2026-07-30T12:12:10.552477+00:00,Healthy-Leaf(1399),Healthy-Leaf (1213).jpg,processed,0.2438,12,
2026-07-30T12:12:10.805747+00:00,Healthy-Leaf(1399),Healthy-Leaf (1214).jpg,processed,0.2435,12,
2026-07-30T12:12:11.050008+00:00,Healthy-Leaf(1399),Healthy-Leaf (1215).jpg,processed,0.2387,12,
2026-07-30T12:12:11.297482+00:00,Healthy-Leaf(1399),Healthy-Leaf (1216).jpg,processed,0.2356,12,
2026-07-30T12:12:11.556223+00:00,Healthy-Leaf(1399),Healthy-Leaf (1217).jpg,processed,0.2548,12,
2026-07-30T12:12:11.797322+00:00,Healthy-Leaf(1399),Healthy-Leaf (1218).jpg,processed,0.2346,12,
2026-07-30T12:12:12.067914+00:00,Healthy-Leaf(1399),Healthy-Leaf (1219).jpg,processed,0.2637,12,
2026-07-30T12:12:12.292488+00:00,Healthy-Leaf(1399),Healthy-Leaf (122).jpg,processed,0.2166,12,
2026-07-30T12:12:12.548863+00:00,Healthy-Leaf(1399),Healthy-Leaf (1220).jpg,processed,0.2506,12,
2026-07-30T12:12:12.789953+00:00,Healthy-Leaf(1399),Healthy-Leaf (1221).jpg,processed,0.2365,12,
2026-07-30T12:12:13.036787+00:00,Healthy-Leaf(1399),Healthy-Leaf (1222).jpg,processed,0.2399,12,
2026-07-30T12:12:13.306486+00:00,Healthy-Leaf(1399),Healthy-Leaf (1223).jpg,processed,0.2638,12,
2026-07-30T12:12:13.551324+00:00,Healthy-Leaf(1399),Healthy-Leaf (1224).jpg,processed,0.2338,12,
2026-07-30T12:12:13.811997+00:00,Healthy-Leaf(1399),Healthy-Leaf (1225).jpg,processed,0.2564,12,
2026-07-30T12:12:14.076831+00:00,Healthy-Leaf(1399),Healthy-Leaf (1226).jpg,processed,0.2607,12,
2026-07-30T12:12:14.351456+00:00,Healthy-Leaf(1399),Healthy-Leaf (1227).jpg,processed,0.2657,12,
2026-07-30T12:12:14.644551+00:00,Healthy-Leaf(1399),Healthy-Leaf (1228).jpg,processed,0.2890,12,
2026-07-30T12:12:14.899456+00:00,Healthy-Leaf(1399),Healthy-Leaf (1229).jpg,processed,0.2507,12,
2026-07-30T12:12:15.163345+00:00,Healthy-Leaf(1399),Healthy-Leaf (123).jpg,processed,0.2589,12,
2026-07-30T12:12:15.538812+00:00,Healthy-Leaf(1399),Healthy-Leaf (1230).jpg,processed,0.2453,12,
2026-07-30T12:12:15.859094+00:00,Healthy-Leaf(1399),Healthy-Leaf (1231).jpg,processed,0.3143,12,
2026-07-30T12:12:16.124823+00:00,Healthy-Leaf(1399),Healthy-Leaf (1232).jpg,processed,0.2616,12,
2026-07-30T12:12:16.376787+00:00,Healthy-Leaf(1399),Healthy-Leaf (1233).jpg,processed,0.2481,12,
2026-07-30T12:12:16.625486+00:00,Healthy-Leaf(1399),Healthy-Leaf (1234).jpg,processed,0.2449,12,
2026-07-30T12:12:16.876606+00:00,Healthy-Leaf(1399),Healthy-Leaf (1235).jpg,processed,0.2461,12,
2026-07-30T12:12:17.127742+00:00,Healthy-Leaf(1399),Healthy-Leaf (1236).jpg,processed,0.2469,12,
2026-07-30T12:12:17.380828+00:00,Healthy-Leaf(1399),Healthy-Leaf (1237).jpg,processed,0.2488,12,
2026-07-30T12:12:17.637191+00:00,Healthy-Leaf(1399),Healthy-Leaf (1238).jpg,processed,0.2518,12,
2026-07-30T12:12:17.887892+00:00,Healthy-Leaf(1399),Healthy-Leaf (1239).jpg,processed,0.2468,12,
2026-07-30T12:12:18.146419+00:00,Healthy-Leaf(1399),Healthy-Leaf (124).jpg,processed,0.2539,12,
2026-07-30T12:12:18.405688+00:00,Healthy-Leaf(1399),Healthy-Leaf (1240).jpg,processed,0.2553,12,
2026-07-30T12:12:18.657866+00:00,Healthy-Leaf(1399),Healthy-Leaf (1241).jpg,processed,0.2480,12,
2026-07-30T12:12:18.938858+00:00,Healthy-Leaf(1399),Healthy-Leaf (1242).jpg,processed,0.2761,12,
2026-07-30T12:12:19.227000+00:00,Healthy-Leaf(1399),Healthy-Leaf (1243).jpg,processed,0.2838,12,
2026-07-30T12:12:19.483091+00:00,Healthy-Leaf(1399),Healthy-Leaf (1244).jpg,processed,0.2520,12,
2026-07-30T12:12:19.774738+00:00,Healthy-Leaf(1399),Healthy-Leaf (1245).jpg,processed,0.2870,12,
2026-07-30T12:12:20.032062+00:00,Healthy-Leaf(1399),Healthy-Leaf (1246).jpg,processed,0.2532,12,
2026-07-30T12:12:20.290210+00:00,Healthy-Leaf(1399),Healthy-Leaf (1247).jpg,processed,0.2533,12,
2026-07-30T12:12:20.551599+00:00,Healthy-Leaf(1399),Healthy-Leaf (1248).jpg,processed,0.2574,12,
2026-07-30T12:12:20.841434+00:00,Healthy-Leaf(1399),Healthy-Leaf (1249).jpg,processed,0.2862,12,
2026-07-30T12:12:21.128218+00:00,Healthy-Leaf(1399),Healthy-Leaf (125).jpg,processed,0.2815,12,
2026-07-30T12:12:21.378194+00:00,Healthy-Leaf(1399),Healthy-Leaf (1250).jpg,processed,0.2459,12,
2026-07-30T12:12:21.636841+00:00,Healthy-Leaf(1399),Healthy-Leaf (1251).jpg,processed,0.2546,12,
2026-07-30T12:12:21.898303+00:00,Healthy-Leaf(1399),Healthy-Leaf (1252).jpg,processed,0.2575,12,
2026-07-30T12:12:22.156421+00:00,Healthy-Leaf(1399),Healthy-Leaf (1253).jpg,processed,0.2538,12,
2026-07-30T12:12:22.428870+00:00,Healthy-Leaf(1399),Healthy-Leaf (1254).jpg,processed,0.2684,12,
2026-07-30T12:12:22.696760+00:00,Healthy-Leaf(1399),Healthy-Leaf (1255).jpg,processed,0.2637,12,
2026-07-30T12:12:23.021916+00:00,Healthy-Leaf(1399),Healthy-Leaf (1256).jpg,processed,0.3200,12,
2026-07-30T12:12:23.356635+00:00,Healthy-Leaf(1399),Healthy-Leaf (1257).jpg,processed,0.3306,12,
2026-07-30T12:12:23.610568+00:00,Healthy-Leaf(1399),Healthy-Leaf (1258).jpg,processed,0.2497,12,
2026-07-30T12:12:23.869353+00:00,Healthy-Leaf(1399),Healthy-Leaf (1259).jpg,processed,0.2547,12,
2026-07-30T12:12:24.148590+00:00,Healthy-Leaf(1399),Healthy-Leaf (126).jpg,processed,0.2736,12,
2026-07-30T12:12:24.403911+00:00,Healthy-Leaf(1399),Healthy-Leaf (1260).jpg,processed,0.2512,12,
2026-07-30T12:12:24.659261+00:00,Healthy-Leaf(1399),Healthy-Leaf (1261).jpg,processed,0.2514,12,
2026-07-30T12:12:24.921257+00:00,Healthy-Leaf(1399),Healthy-Leaf (1262).jpg,processed,0.2583,12,
2026-07-30T12:12:25.172803+00:00,Healthy-Leaf(1399),Healthy-Leaf (1263).jpg,processed,0.2475,12,
2026-07-30T12:12:25.444886+00:00,Healthy-Leaf(1399),Healthy-Leaf (1264).jpg,processed,0.2674,12,
2026-07-30T12:12:25.695719+00:00,Healthy-Leaf(1399),Healthy-Leaf (1265).jpg,processed,0.2455,12,
2026-07-30T12:12:25.953227+00:00,Healthy-Leaf(1399),Healthy-Leaf (1266).jpg,processed,0.2536,12,
2026-07-30T12:12:26.210763+00:00,Healthy-Leaf(1399),Healthy-Leaf (1267).jpg,processed,0.2529,12,
2026-07-30T12:12:26.472726+00:00,Healthy-Leaf(1399),Healthy-Leaf (1268).jpg,processed,0.2579,12,
2026-07-30T12:12:26.725359+00:00,Healthy-Leaf(1399),Healthy-Leaf (1269).jpg,processed,0.2487,12,
2026-07-30T12:12:27.007669+00:00,Healthy-Leaf(1399),Healthy-Leaf (127).jpg,processed,0.2779,12,
2026-07-30T12:12:27.263855+00:00,Healthy-Leaf(1399),Healthy-Leaf (1270).jpg,processed,0.2514,12,
2026-07-30T12:12:27.544879+00:00,Healthy-Leaf(1399),Healthy-Leaf (1271).jpg,processed,0.2769,12,
2026-07-30T12:12:27.795819+00:00,Healthy-Leaf(1399),Healthy-Leaf (1272).jpg,processed,0.2466,12,
2026-07-30T12:12:28.056073+00:00,Healthy-Leaf(1399),Healthy-Leaf (1273).jpg,processed,0.2557,12,
2026-07-30T12:12:28.320386+00:00,Healthy-Leaf(1399),Healthy-Leaf (1274).jpg,processed,0.2600,12,
2026-07-30T12:12:28.580988+00:00,Healthy-Leaf(1399),Healthy-Leaf (1275).jpg,processed,0.2563,12,
2026-07-30T12:12:28.832251+00:00,Healthy-Leaf(1399),Healthy-Leaf (1276).jpg,processed,0.2469,12,
2026-07-30T12:12:29.120624+00:00,Healthy-Leaf(1399),Healthy-Leaf (1277).jpg,processed,0.2837,12,
2026-07-30T12:12:29.381074+00:00,Healthy-Leaf(1399),Healthy-Leaf (1278).jpg,processed,0.2561,12,
2026-07-30T12:12:29.642374+00:00,Healthy-Leaf(1399),Healthy-Leaf (1279).jpg,processed,0.2552,12,
2026-07-30T12:12:29.916095+00:00,Healthy-Leaf(1399),Healthy-Leaf (128).jpg,processed,0.2665,12,
2026-07-30T12:12:30.260561+00:00,Healthy-Leaf(1399),Healthy-Leaf (1280).jpg,processed,0.3400,12,
2026-07-30T12:12:30.519609+00:00,Healthy-Leaf(1399),Healthy-Leaf (1281).jpg,processed,0.2552,12,
2026-07-30T12:12:30.780356+00:00,Healthy-Leaf(1399),Healthy-Leaf (1282).jpg,processed,0.2569,12,
2026-07-30T12:12:31.046720+00:00,Healthy-Leaf(1399),Healthy-Leaf (1283).jpg,processed,0.2612,12,
2026-07-30T12:12:31.432550+00:00,Healthy-Leaf(1399),Healthy-Leaf (1284).jpg,processed,0.3819,12,
2026-07-30T12:12:31.698794+00:00,Healthy-Leaf(1399),Healthy-Leaf (1285).jpg,processed,0.2618,12,
2026-07-30T12:12:31.952644+00:00,Healthy-Leaf(1399),Healthy-Leaf (1286).jpg,processed,0.2497,12,
2026-07-30T12:12:32.227828+00:00,Healthy-Leaf(1399),Healthy-Leaf (1287).jpg,processed,0.2698,12,
2026-07-30T12:12:32.494943+00:00,Healthy-Leaf(1399),Healthy-Leaf (1288).jpg,processed,0.2624,12,
2026-07-30T12:12:32.770928+00:00,Healthy-Leaf(1399),Healthy-Leaf (1289).jpg,processed,0.2700,12,
2026-07-30T12:12:33.061657+00:00,Healthy-Leaf(1399),Healthy-Leaf (129).jpg,processed,0.2853,12,
2026-07-30T12:12:33.341950+00:00,Healthy-Leaf(1399),Healthy-Leaf (1290).jpg,processed,0.2735,12,
2026-07-30T12:12:33.599009+00:00,Healthy-Leaf(1399),Healthy-Leaf (1291).jpg,processed,0.2517,12,
2026-07-30T12:12:33.871669+00:00,Healthy-Leaf(1399),Healthy-Leaf (1292).jpg,processed,0.2624,12,
2026-07-30T12:12:34.142895+00:00,Healthy-Leaf(1399),Healthy-Leaf (1293).jpg,processed,0.2633,12,
2026-07-30T12:12:34.391962+00:00,Healthy-Leaf(1399),Healthy-Leaf (1294).jpg,processed,0.2441,12,
2026-07-30T12:12:34.643285+00:00,Healthy-Leaf(1399),Healthy-Leaf (1295).jpg,processed,0.2475,12,
2026-07-30T12:12:34.898549+00:00,Healthy-Leaf(1399),Healthy-Leaf (1296).jpg,processed,0.2507,12,
2026-07-30T12:12:35.216801+00:00,Healthy-Leaf(1399),Healthy-Leaf (1297).jpg,processed,0.3146,12,
2026-07-30T12:12:35.472927+00:00,Healthy-Leaf(1399),Healthy-Leaf (1298).jpg,processed,0.2522,12,
2026-07-30T12:12:35.730292+00:00,Healthy-Leaf(1399),Healthy-Leaf (1299).jpg,processed,0.2533,12,
2026-07-30T12:12:36.009350+00:00,Healthy-Leaf(1399),Healthy-Leaf (13).jpg,processed,0.2745,12,
2026-07-30T12:12:36.282016+00:00,Healthy-Leaf(1399),Healthy-Leaf (130).jpg,processed,0.2678,12,
2026-07-30T12:12:36.536211+00:00,Healthy-Leaf(1399),Healthy-Leaf (1300).jpg,processed,0.2503,12,
2026-07-30T12:12:36.798264+00:00,Healthy-Leaf(1399),Healthy-Leaf (1301).jpg,processed,0.2564,12,
2026-07-30T12:12:37.060445+00:00,Healthy-Leaf(1399),Healthy-Leaf (1302).jpg,processed,0.2579,12,
2026-07-30T12:12:37.314530+00:00,Healthy-Leaf(1399),Healthy-Leaf (1303).jpg,processed,0.2501,12,
2026-07-30T12:12:37.575988+00:00,Healthy-Leaf(1399),Healthy-Leaf (1304).jpg,processed,0.2576,12,
2026-07-30T12:12:37.826131+00:00,Healthy-Leaf(1399),Healthy-Leaf (1305).jpg,processed,0.2464,12,
2026-07-30T12:12:38.097476+00:00,Healthy-Leaf(1399),Healthy-Leaf (1306).jpg,processed,0.2673,12,
2026-07-30T12:12:38.351644+00:00,Healthy-Leaf(1399),Healthy-Leaf (1307).jpg,processed,0.2506,12,
2026-07-30T12:12:38.634352+00:00,Healthy-Leaf(1399),Healthy-Leaf (1308).jpg,processed,0.2783,12,
2026-07-30T12:12:38.895021+00:00,Healthy-Leaf(1399),Healthy-Leaf (1309).jpg,processed,0.2442,12,
2026-07-30T12:12:39.163536+00:00,Healthy-Leaf(1399),Healthy-Leaf (131).jpg,processed,0.2645,12,
2026-07-30T12:12:39.410516+00:00,Healthy-Leaf(1399),Healthy-Leaf (1310).jpg,processed,0.2432,12,
2026-07-30T12:12:39.790200+00:00,Healthy-Leaf(1399),Healthy-Leaf (1311).jpg,processed,0.3750,12,
2026-07-30T12:12:40.035010+00:00,Healthy-Leaf(1399),Healthy-Leaf (1312).jpg,processed,0.2407,12,
2026-07-30T12:12:40.284801+00:00,Healthy-Leaf(1399),Healthy-Leaf (1313).jpg,processed,0.2455,12,
2026-07-30T12:12:40.531814+00:00,Healthy-Leaf(1399),Healthy-Leaf (1314).jpg,processed,0.2429,12,
2026-07-30T12:12:40.797748+00:00,Healthy-Leaf(1399),Healthy-Leaf (1315).jpg,processed,0.2622,12,
2026-07-30T12:12:41.111734+00:00,Healthy-Leaf(1399),Healthy-Leaf (1316).jpg,processed,0.3088,12,
2026-07-30T12:12:41.521199+00:00,Healthy-Leaf(1399),Healthy-Leaf (1317).jpg,processed,0.4050,12,
2026-07-30T12:12:41.767478+00:00,Healthy-Leaf(1399),Healthy-Leaf (1318).jpg,processed,0.2421,12,
2026-07-30T12:12:42.032633+00:00,Healthy-Leaf(1399),Healthy-Leaf (1319).jpg,processed,0.2605,12,
2026-07-30T12:12:42.303479+00:00,Healthy-Leaf(1399),Healthy-Leaf (132).jpg,processed,0.2657,12,
2026-07-30T12:12:42.563983+00:00,Healthy-Leaf(1399),Healthy-Leaf (1320).jpg,processed,0.2561,12,
2026-07-30T12:12:42.821410+00:00,Healthy-Leaf(1399),Healthy-Leaf (1321).jpg,processed,0.2532,12,
2026-07-30T12:12:43.228433+00:00,Healthy-Leaf(1399),Healthy-Leaf (1322).jpg,processed,0.4023,12,
2026-07-30T12:12:43.488461+00:00,Healthy-Leaf(1399),Healthy-Leaf (1323).jpg,processed,0.2551,12,
2026-07-30T12:12:43.738433+00:00,Healthy-Leaf(1399),Healthy-Leaf (1324).jpg,processed,0.2457,12,
2026-07-30T12:12:44.002509+00:00,Healthy-Leaf(1399),Healthy-Leaf (1325).jpg,processed,0.2599,12,
2026-07-30T12:12:44.285716+00:00,Healthy-Leaf(1399),Healthy-Leaf (1326).jpg,processed,0.2789,12,
2026-07-30T12:12:44.558152+00:00,Healthy-Leaf(1399),Healthy-Leaf (1327).jpg,processed,0.2676,12,
2026-07-30T12:12:44.831085+00:00,Healthy-Leaf(1399),Healthy-Leaf (1328).jpg,processed,0.2684,12,
2026-07-30T12:12:45.123882+00:00,Healthy-Leaf(1399),Healthy-Leaf (1329).jpg,processed,0.2880,12,
2026-07-30T12:12:45.428543+00:00,Healthy-Leaf(1399),Healthy-Leaf (133).jpg,processed,0.3009,12,
2026-07-30T12:12:45.691787+00:00,Healthy-Leaf(1399),Healthy-Leaf (1330).jpg,processed,0.2587,12,
2026-07-30T12:12:45.967955+00:00,Healthy-Leaf(1399),Healthy-Leaf (1331).jpg,processed,0.2692,12,
2026-07-30T12:12:46.222599+00:00,Healthy-Leaf(1399),Healthy-Leaf (1332).jpg,processed,0.2501,12,
2026-07-30T12:12:46.473428+00:00,Healthy-Leaf(1399),Healthy-Leaf (1333).jpg,processed,0.2466,12,
2026-07-30T12:12:46.733613+00:00,Healthy-Leaf(1399),Healthy-Leaf (1334).jpg,processed,0.2553,12,
2026-07-30T12:12:46.994076+00:00,Healthy-Leaf(1399),Healthy-Leaf (1335).jpg,processed,0.2545,12,
2026-07-30T12:12:47.257863+00:00,Healthy-Leaf(1399),Healthy-Leaf (1336).jpg,processed,0.2591,12,
2026-07-30T12:12:47.526718+00:00,Healthy-Leaf(1399),Healthy-Leaf (1337).jpg,processed,0.2635,12,
2026-07-30T12:12:47.885707+00:00,Healthy-Leaf(1399),Healthy-Leaf (1338).jpg,processed,0.3542,12,
2026-07-30T12:12:48.144298+00:00,Healthy-Leaf(1399),Healthy-Leaf (1339).jpg,processed,0.2534,12,
2026-07-30T12:12:48.417024+00:00,Healthy-Leaf(1399),Healthy-Leaf (134).jpg,processed,0.2681,12,
2026-07-30T12:12:48.671230+00:00,Healthy-Leaf(1399),Healthy-Leaf (1340).jpg,processed,0.2482,12,
2026-07-30T12:12:48.935594+00:00,Healthy-Leaf(1399),Healthy-Leaf (1341).jpg,processed,0.2600,12,
2026-07-30T12:12:49.215935+00:00,Healthy-Leaf(1399),Healthy-Leaf (1342).jpg,processed,0.2759,12,
2026-07-30T12:12:49.482374+00:00,Healthy-Leaf(1399),Healthy-Leaf (1343).jpg,processed,0.2618,12,
2026-07-30T12:12:49.772719+00:00,Healthy-Leaf(1399),Healthy-Leaf (1344).jpg,processed,0.2852,12,
2026-07-30T12:12:50.054582+00:00,Healthy-Leaf(1399),Healthy-Leaf (1345).jpg,processed,0.2778,12,
2026-07-30T12:12:50.318686+00:00,Healthy-Leaf(1399),Healthy-Leaf (1346).jpg,processed,0.2593,12,
2026-07-30T12:12:50.572761+00:00,Healthy-Leaf(1399),Healthy-Leaf (1347).jpg,processed,0.2489,12,
2026-07-30T12:12:50.831529+00:00,Healthy-Leaf(1399),Healthy-Leaf (1348).jpg,processed,0.2541,12,
2026-07-30T12:12:51.093409+00:00,Healthy-Leaf(1399),Healthy-Leaf (1349).jpg,processed,0.2580,12,
2026-07-30T12:12:51.368033+00:00,Healthy-Leaf(1399),Healthy-Leaf (135).jpg,processed,0.2704,12,
2026-07-30T12:12:51.624166+00:00,Healthy-Leaf(1399),Healthy-Leaf (1350).jpg,processed,0.2514,12,
2026-07-30T12:12:51.899717+00:00,Healthy-Leaf(1399),Healthy-Leaf (1351).jpg,processed,0.2702,12,
2026-07-30T12:12:52.180890+00:00,Healthy-Leaf(1399),Healthy-Leaf (1352).jpg,processed,0.2748,12,
2026-07-30T12:12:52.458838+00:00,Healthy-Leaf(1399),Healthy-Leaf (1353).jpg,processed,0.2728,12,
2026-07-30T12:12:52.714096+00:00,Healthy-Leaf(1399),Healthy-Leaf (1354).jpg,processed,0.2513,12,
2026-07-30T12:12:52.970867+00:00,Healthy-Leaf(1399),Healthy-Leaf (1355).jpg,processed,0.2522,12,
2026-07-30T12:12:53.236910+00:00,Healthy-Leaf(1399),Healthy-Leaf (1356).jpg,processed,0.2613,12,
2026-07-30T12:12:53.489535+00:00,Healthy-Leaf(1399),Healthy-Leaf (1357).jpg,processed,0.2474,12,
2026-07-30T12:12:53.758199+00:00,Healthy-Leaf(1399),Healthy-Leaf (1358).jpg,processed,0.2644,12,
2026-07-30T12:12:54.035580+00:00,Healthy-Leaf(1399),Healthy-Leaf (1359).jpg,processed,0.2711,12,
2026-07-30T12:12:54.317890+00:00,Healthy-Leaf(1399),Healthy-Leaf (136).jpg,processed,0.2759,12,
2026-07-30T12:12:54.583086+00:00,Healthy-Leaf(1399),Healthy-Leaf (1360).jpg,processed,0.2605,12,
2026-07-30T12:12:54.855255+00:00,Healthy-Leaf(1399),Healthy-Leaf (1361).jpg,processed,0.2683,12,
2026-07-30T12:12:55.120376+00:00,Healthy-Leaf(1399),Healthy-Leaf (1362).jpg,processed,0.2607,12,
2026-07-30T12:12:55.379763+00:00,Healthy-Leaf(1399),Healthy-Leaf (1363).jpg,processed,0.2552,12,
2026-07-30T12:12:55.802895+00:00,Healthy-Leaf(1399),Healthy-Leaf (1364).jpg,processed,0.4185,12,
2026-07-30T12:12:56.070389+00:00,Healthy-Leaf(1399),Healthy-Leaf (1365).jpg,processed,0.2629,12,
2026-07-30T12:12:56.329506+00:00,Healthy-Leaf(1399),Healthy-Leaf (1366).jpg,processed,0.2545,12,
2026-07-30T12:12:56.584523+00:00,Healthy-Leaf(1399),Healthy-Leaf (1367).jpg,processed,0.2505,12,
2026-07-30T12:12:56.844017+00:00,Healthy-Leaf(1399),Healthy-Leaf (1368).jpg,processed,0.2548,12,
2026-07-30T12:12:57.106132+00:00,Healthy-Leaf(1399),Healthy-Leaf (1369).jpg,processed,0.2579,12,
2026-07-30T12:12:57.391058+00:00,Healthy-Leaf(1399),Healthy-Leaf (137).jpg,processed,0.2787,12,
2026-07-30T12:12:57.660090+00:00,Healthy-Leaf(1399),Healthy-Leaf (1370).jpg,processed,0.2651,12,
2026-07-30T12:12:57.916297+00:00,Healthy-Leaf(1399),Healthy-Leaf (1371).jpg,processed,0.2511,12,
2026-07-30T12:12:58.199399+00:00,Healthy-Leaf(1399),Healthy-Leaf (1372).jpg,processed,0.2790,12,
2026-07-30T12:12:58.468674+00:00,Healthy-Leaf(1399),Healthy-Leaf (1373).jpg,processed,0.2653,12,
2026-07-30T12:12:58.741424+00:00,Healthy-Leaf(1399),Healthy-Leaf (1374).jpg,processed,0.2680,12,
2026-07-30T12:12:58.999855+00:00,Healthy-Leaf(1399),Healthy-Leaf (1375).jpg,processed,0.2541,12,
2026-07-30T12:12:59.277129+00:00,Healthy-Leaf(1399),Healthy-Leaf (1376).jpg,processed,0.2729,12,
2026-07-30T12:12:59.544934+00:00,Healthy-Leaf(1399),Healthy-Leaf (1377).jpg,processed,0.2623,12,
2026-07-30T12:12:59.808806+00:00,Healthy-Leaf(1399),Healthy-Leaf (1378).jpg,processed,0.2593,12,
2026-07-30T12:13:00.080163+00:00,Healthy-Leaf(1399),Healthy-Leaf (1379).jpg,processed,0.2669,12,
2026-07-30T12:13:00.360137+00:00,Healthy-Leaf(1399),Healthy-Leaf (138).jpg,processed,0.2758,12,
2026-07-30T12:13:00.623485+00:00,Healthy-Leaf(1399),Healthy-Leaf (1380).jpg,processed,0.2583,12,
2026-07-30T12:13:00.889870+00:00,Healthy-Leaf(1399),Healthy-Leaf (1381).jpg,processed,0.2612,12,
2026-07-30T12:13:01.171679+00:00,Healthy-Leaf(1399),Healthy-Leaf (1382).jpg,processed,0.2769,12,
2026-07-30T12:13:01.464203+00:00,Healthy-Leaf(1399),Healthy-Leaf (1383).jpg,processed,0.2876,12,
2026-07-30T12:13:01.729433+00:00,Healthy-Leaf(1399),Healthy-Leaf (1384).jpg,processed,0.2607,12,
2026-07-30T12:13:02.013952+00:00,Healthy-Leaf(1399),Healthy-Leaf (1385).jpg,processed,0.2800,12,
2026-07-30T12:13:02.290518+00:00,Healthy-Leaf(1399),Healthy-Leaf (1386).jpg,processed,0.2706,12,
2026-07-30T12:13:02.563476+00:00,Healthy-Leaf(1399),Healthy-Leaf (1387).jpg,processed,0.2689,12,
2026-07-30T12:13:02.849662+00:00,Healthy-Leaf(1399),Healthy-Leaf (1388).jpg,processed,0.2814,12,
2026-07-30T12:13:03.142847+00:00,Healthy-Leaf(1399),Healthy-Leaf (1389).jpg,processed,0.2887,12,
2026-07-30T12:13:03.437314+00:00,Healthy-Leaf(1399),Healthy-Leaf (139).jpg,processed,0.2885,12,
2026-07-30T12:13:03.729083+00:00,Healthy-Leaf(1399),Healthy-Leaf (1390).jpg,processed,0.2872,12,
2026-07-30T12:13:04.089358+00:00,Healthy-Leaf(1399),Healthy-Leaf (1391).jpg,processed,0.3549,12,
2026-07-30T12:13:04.399854+00:00,Healthy-Leaf(1399),Healthy-Leaf (1392).jpg,processed,0.3057,12,
2026-07-30T12:13:04.675306+00:00,Healthy-Leaf(1399),Healthy-Leaf (1393).jpg,processed,0.2710,12,
2026-07-30T12:13:04.955179+00:00,Healthy-Leaf(1399),Healthy-Leaf (1394).jpg,processed,0.2751,12,
2026-07-30T12:13:05.279820+00:00,Healthy-Leaf(1399),Healthy-Leaf (1395).jpg,processed,0.3206,12,
2026-07-30T12:13:05.539532+00:00,Healthy-Leaf(1399),Healthy-Leaf (1396).jpg,processed,0.2555,12,
2026-07-30T12:13:05.821360+00:00,Healthy-Leaf(1399),Healthy-Leaf (1397).jpg,processed,0.2762,12,
2026-07-30T12:13:06.106413+00:00,Healthy-Leaf(1399),Healthy-Leaf (1398).jpg,processed,0.2798,12,
2026-07-30T12:13:06.379915+00:00,Healthy-Leaf(1399),Healthy-Leaf (1399).jpg,processed,0.2691,12,
2026-07-30T12:13:06.660377+00:00,Healthy-Leaf(1399),Healthy-Leaf (14).jpg,processed,0.2763,12,
2026-07-30T12:13:06.928382+00:00,Healthy-Leaf(1399),Healthy-Leaf (140).JPG,processed,0.2638,12,
2026-07-30T12:13:07.221535+00:00,Healthy-Leaf(1399),Healthy-Leaf (141).JPG,processed,0.2888,12,
2026-07-30T12:13:07.505030+00:00,Healthy-Leaf(1399),Healthy-Leaf (142).JPG,processed,0.2767,12,
2026-07-30T12:13:07.759407+00:00,Healthy-Leaf(1399),Healthy-Leaf (143).JPG,processed,0.2497,12,
2026-07-30T12:13:08.026233+00:00,Healthy-Leaf(1399),Healthy-Leaf (144).JPG,processed,0.2614,12,
2026-07-30T12:13:08.296208+00:00,Healthy-Leaf(1399),Healthy-Leaf (145).JPG,processed,0.2640,12,
2026-07-30T12:13:08.570151+00:00,Healthy-Leaf(1399),Healthy-Leaf (146).JPG,processed,0.2693,12,
2026-07-30T12:13:08.854459+00:00,Healthy-Leaf(1399),Healthy-Leaf (147).JPG,processed,0.2795,12,
2026-07-30T12:13:09.132639+00:00,Healthy-Leaf(1399),Healthy-Leaf (148).JPG,processed,0.2741,12,
2026-07-30T12:13:09.434780+00:00,Healthy-Leaf(1399),Healthy-Leaf (149).JPG,processed,0.2971,12,
2026-07-30T12:13:09.763182+00:00,Healthy-Leaf(1399),Healthy-Leaf (15).jpg,processed,0.3226,12,
2026-07-30T12:13:10.109809+00:00,Healthy-Leaf(1399),Healthy-Leaf (150).JPG,processed,0.3415,12,
2026-07-30T12:13:10.407806+00:00,Healthy-Leaf(1399),Healthy-Leaf (151).JPG,processed,0.2925,12,
